app_id,title,price,release_date,rating,required_age,is_multiplayer
369990,"Gremlins, Inc.",14.99,"2016-03-10 00:00:00",73,0,1
370020,"Templar Battleforce",9.99,"2015-09-21 00:00:00",-1,0,0
370040,"Lilly and Sasha: Nexus of Souls",4.99,"2015-05-25 00:00:00",-1,0,0
370050,"Scarab Tales",4.99,"2015-07-01 00:00:00",-1,0,0
370070,Wyrmsun,0,"2015-05-22 00:00:00",-1,0,1
370080,Breezeblox,4.99,"2015-05-15 00:00:00",-1,0,0
370090,"Axis Football 2015",14.99,"2015-07-15 00:00:00",-1,0,1
370100,Uncrowded,0.99,"2015-05-11 00:00:00",-1,0,1
370140,Nebulous,9.99,"2016-02-15 00:00:00",-1,0,0
370150,"LOOP: A Tranquil Puzzle Game",4.99,"2015-05-22 00:00:00",-1,0,0
370160,"Front Wars",6.99,"2015-08-17 00:00:00",-1,0,1
370170,"Dale Hardshovel HD",1.99,"2015-09-22 00:00:00",-1,0,0
370190,"Ruzh Delta Z",1.99,"2015-05-11 00:00:00",-1,0,0
370200,"Two Steps Back",2.99,"2015-08-06 00:00:00",-1,0,0
370220,"Animal Gods",9.99,"2015-10-12 00:00:00",50,0,0
370240,"NBA 2K16",59.99,"2015-09-29 00:00:00",-1,0,1
370270,"Jim Power -The Lost Dimension",4.99,"2015-09-30 00:00:00",-1,0,0
370280,"Season of 12 Colors",2.99,"2016-03-14 00:00:00",-1,0,0
370300,"8-Bit Adventures: The Forgotten Journey Remastered Edition",9.99,"2015-05-22 00:00:00",-1,0,0
370310,"Tompi Jones",3.99,"2015-05-22 00:00:00",-1,0,0
370360,TIS-100,6.99,"2015-07-20 00:00:00",-1,0,0
370390,"Path to the Sky",9.99,"2016-02-02 00:00:00",-1,0,0
370460,"Arcana Heart 3 LOVE MAX!!!!!",29.99,"2015-09-29 00:00:00",-1,0,1
370480,"Pixel Galaxy",9.99,"2015-10-02 00:00:00",68,0,0
370490,"ASCII Attack",2.99,"2016-03-16 00:00:00",-1,0,0
370510,"Marble Mayhem: Fragile Ball",1.99,"2015-07-07 00:00:00",-1,0,0
370540,"Gary Grigsby's War in the East",79.99,"2015-07-09 00:00:00",-1,0,1
370550,"Sparkle 2",7.99,"2015-06-01 00:00:00",-1,0,0
370560,"Geek Resort",4.99,"2016-01-20 00:00:00",-1,0,0
370570,"Color Assembler",7.99,"2015-06-03 00:00:00",-1,0,0
370590,"Gem Wars: Attack of the Jiblets",3.99,"2015-12-14 00:00:00",-1,0,1
370600,"Hello Kitty and Sanrio Friends Racing",19.99,"2015-07-09 00:00:00",-1,0,0
370640,"Midnight's Blessing",9.99,"2015-05-25 00:00:00",-1,0,0
370700,"Black Home",9.99,"2015-08-07 00:00:00",-1,0,0
370710,"Last Heroes",1.99,"2015-11-13 00:00:00",-1,0,0
370730,"NOBUNAGA'S AMBITION: Tenshouki WPK HD Version / ????????? with ????????? HD Version",54.99,"2015-11-11 00:00:00",-1,0,0
370750,Dungeoncraft,9.99,"2015-06-05 00:00:00",-1,0,1
370770,Holodrive,9.99,"2016-03-24 00:00:00",-1,0,1
370780,"Fated Souls",9.99,"2015-07-30 00:00:00",-1,0,0
370910,"Kathy Rain",14.99,"2016-05-05 00:00:00",-1,0,0
370920,Cosmophony,4.99,"2015-07-09 00:00:00",-1,0,0
370940,"Demons with Shotguns",9.99,"2016-04-25 00:00:00",-1,0,0
370970,"Unlimited Escape 3 & 4 Double Pack",6.99,"2015-05-21 00:00:00",-1,0,0
371000,"Cave Coaster",4.99,"2015-06-04 00:00:00",-1,0,0
371010,"Nomad Fleet",14.99,"2016-04-19 00:00:00",-1,0,0
371040,"Goodbye Deponia",19.99,"2013-10-17 00:00:00",80,0,0
371100,"Waste Walkers",9.99,"2015-06-01 00:00:00",-1,0,0
371120,"Discouraged Workers",14.99,"2015-09-16 00:00:00",-1,18,0
371180,"Super 3-D Noah's Ark",4.99,"2015-06-23 00:00:00",-1,0,0
371190,"Making History: The Calm and the Storm Gold Edition",4.99,"2015-05-19 00:00:00",-1,0,1
371200,"Halcyon 6: Starbase Commander",14.99,"2016-04-20 00:00:00",-1,0,0
371210,Gridberd,9.99,"2015-09-07 00:00:00",-1,0,0
371220,"VERLIES II",9.99,"2015-09-25 00:00:00",-1,0,0
371280,"Rolling Shapes",3.99,"2015-06-08 00:00:00",-1,0,0
371300,"Knee Deep",19.99,"2015-07-06 00:00:00",-1,0,0
371310,"Karos Returns",0,"2015-07-30 00:00:00",-1,0,0
371320,"Samsa and the Knights of Light",4.99,"2015-12-01 00:00:00",-1,0,0
371330,"Two Digits",1.99,"2015-05-22 00:00:00",-1,0,0
371360,"Orc Assault",0,"2016-05-10 00:00:00",-1,0,0
371370,Advent,0,"2015-05-15 00:00:00",-1,0,0
371380,"Dr. Spacezoo",0,"2016-05-09 00:00:00",-1,0,0
371390,"Flix The Flea",2.99,"2015-06-01 00:00:00",-1,0,0
371400,Downpour,0.99,"2015-05-14 00:00:00",-1,0,0
371410,"Hostile Dimension",4.99,"2015-06-25 00:00:00",-1,0,1
371420,"Teddy Floppy Ear - The Race",4.99,"2015-05-22 00:00:00",-1,0,0
371430,"Space Grunts",9.99,"2016-01-12 00:00:00",-1,0,0
371440,"Journey Of The Light",0,"2015-05-22 00:00:00",-1,0,0
371450,Awe,0.99,"2015-10-09 00:00:00",-1,0,0
371460,"Gnumz: Masters of Defense",5.99,"2015-12-21 00:00:00",-1,0,0
371500,"Grey Cubes",0.99,"2015-05-15 00:00:00",-1,0,0
371510,Gunnheim,9.99,"2015-10-16 00:00:00",-1,0,1
371520,"Bounty Train",24.99,"2015-08-25 00:00:00",-1,0,0
371530,"Legends of Pixelia",14.99,"2015-09-14 00:00:00",-1,0,0
371550,"A Bastard's Tale",4.99,"2015-05-26 00:00:00",-1,0,0
371570,"Tap Heroes",2.99,"2015-06-05 00:00:00",-1,0,0
371620,"SBX: Invasion",4.99,"2015-06-01 00:00:00",-1,0,0
371650,"COLINA: Legacy",0,"2016-08-16 00:00:00",-1,0,0
371660,"Far Cry® Primal",59.99,"2016-02-29 00:00:00",74,17,0
371670,"Rolling Sun",6.99,"2015-06-03 00:00:00",-1,0,0
371690,"Pixel Space",4.99,"2015-07-27 00:00:00",-1,0,0
371710,"Age of Castles: Warlords",1.99,"2015-05-15 00:00:00",-1,0,0
371790,Ramayana,11.99,"2015-05-25 00:00:00",-1,0,0
371810,Dreaming,0.99,"2015-06-08 00:00:00",-1,0,0
371850,"Football Mogul 2014",9.99,"2015-05-28 00:00:00",-1,0,0
371880,Collider,5.99,"2016-03-01 00:00:00",-1,0,0
371890,Gunslugs,4.99,"2015-06-02 00:00:00",-1,0,0
371900,Pillar,7.99,"2015-05-29 00:00:00",-1,0,0
371970,Barony,9.99,"2015-06-23 00:00:00",-1,0,1
372000,"Tree of Savior (English Ver.)",0,"2016-03-28 00:00:00",-1,0,0
372030,"Starship Rubicon",9.99,"2015-07-13 00:00:00",-1,0,0
372060,"DigiFish Aqua Real 2",9.99,"2015-06-10 00:00:00",-1,0,0
372150,"Yasai Ninja",4.99,"2015-07-21 00:00:00",-1,0,0
372160,"Soviet Monsters: Ekranoplans",0,"2016-07-01 00:00:00",-1,0,0
372190,"Astro Lords: Oort Cloud",0,"2016-01-15 00:00:00",-1,0,0
372210,"Spooky Cats",2.99,"2015-06-04 00:00:00",-1,0,0
372250,Turnover,9.99,"2015-12-15 00:00:00",-1,0,0
372260,"Weird Park Trilogy",19.99,"2015-06-09 00:00:00",-1,0,0
372340,"SnarfQuest Tales",19.99,"2015-09-15 00:00:00",-1,0,0
372360,"Tales of Symphonia",19.99,"2016-02-01 00:00:00",-1,0,0
372380,"Warriors & Castles",2.99,"2015-06-30 00:00:00",-1,0,1
372390,"D3DGear - Game Recording and Streaming Software",39.99,"2015-05-21 00:00:00",-1,0,0
372430,"World Defense : A Fragmented Reality Game",4.99,"2016-03-07 00:00:00",-1,0,0
372480,"Spaceforce Rogue Universe HD",12.99,"2015-05-26 00:00:00",-1,0,0
372540,"The Lost Mythologies",0,"2016-01-28 00:00:00",-1,0,0
372560,"Tanita: A Plasticine Dream",4.99,"2015-08-06 00:00:00",-1,0,0
372570,"A Stroke of Fate: Operation Bunker",9.99,"2015-08-24 00:00:00",-1,0,0
372590,"Grand Designer",49.99,"2016-04-13 00:00:00",-1,0,0
372670,"Realm of Perpetual Guilds",0,"2015-05-18 00:00:00",-1,0,0
372690,"Chiptune Champion",9.99,"2016-01-08 00:00:00",-1,0,0
372720,"The Language Game",4.99,"2015-07-09 00:00:00",-1,0,0
372740,"Second Warfare",14.99,"2015-06-22 00:00:00",-1,0,1
372770,"Floors of Discomfort",1.99,"2015-05-26 00:00:00",-1,0,0
372780,Pulse,14.99,"2015-10-20 00:00:00",57,0,0
372800,"RPG MO",0,"2015-08-18 00:00:00",-1,0,1
372820,"Shot In The Dark",0,"2015-06-10 00:00:00",-1,0,1
372830,"Fitz the Fox",3.99,"2015-08-06 00:00:00",-1,0,0
372890,"Red Crow Mysteries: Legion",6.99,"2015-05-28 00:00:00",-1,0,0
372930,"New York Mysteries: Secrets of the Mafia",6.99,"2015-05-22 00:00:00",-1,0,0
372940,"Lost Lands: The Four Horsemen",6.99,"2015-07-14 00:00:00",-1,0,0
372950,"Professor Why™ Chemistry 1",9.99,"2015-10-14 00:00:00",-1,0,0
372960,"Robbery Bob: Man of Steal",7.99,"2015-10-21 00:00:00",-1,0,0
372970,Cash_Out,4.99,"2015-05-27 00:00:00",-1,0,0
373000,"Family Tree Heritage Platinum 9",39.99,"2015-07-23 00:00:00",-1,0,0
373080,Instinct,1.99,"2015-06-01 00:00:00",-1,0,1
373110,"Temper Tantrum",0.99,"2015-05-22 00:00:00",-1,0,0
373120,"Bernie Needs Love",2.99,"2015-08-21 00:00:00",-1,13,0
373140,"Grail to the Thief",2.99,"2015-05-25 00:00:00",-1,0,0
373180,"Kung Fury: Street Rage",2.99,"2015-05-28 00:00:00",-1,0,0
373240,"Black Sails - The Ghost Ship",9.99,"2015-09-17 00:00:00",-1,0,0
373290,"Stones of Sorrow",3.99,"2015-05-26 00:00:00",-1,0,0
373330,"All Is Dust",0,"2015-06-26 00:00:00",-1,0,0
373360,"Cast of the Seven Godsends",6.99,"2015-07-20 00:00:00",-1,0,0
373390,"Contradiction - Spot The Liar!",9.99,"2015-07-10 00:00:00",-1,12,0
373410,"The Kindred",14.99,"2016-02-24 00:00:00",-1,0,1
373420,"Divinity: Original Sin - Enhanced Edition",39.99,"2015-10-27 00:00:00",94,0,1
373440,Stargazer,4.99,"2015-05-28 00:00:00",-1,0,0
373460,"Fury Of The Gods",3.99,"2015-06-04 00:00:00",-1,0,0
373470,"A Wizard's Lizard: Soul Thief",9.99,"2016-04-05 00:00:00",-1,0,0
373480,"1993 Space Machine",12.99,"2016-03-28 00:00:00",-1,0,0
373600,"Weapon of Choice",4.99,"2015-09-23 00:00:00",-1,0,0
373610,"Shoot 1UP",3.99,"2015-09-23 00:00:00",-1,0,0
373620,Explosionade,3.99,"2015-09-23 00:00:00",-1,0,0
373630,"Game Type",2.99,"2015-09-23 00:00:00",-1,0,0
373670,"Arkhelom 3D",3.99,"2015-05-29 00:00:00",-1,0,0
373680,Aion,0,"2015-10-29 00:00:00",-1,0,1
373700,"Lineage II",0,"2015-11-12 00:00:00",-1,0,1
373720,Ryzom,0,"2016-05-06 00:00:00",64,0,1
373730,"Way of Gold and Steel",6.99,"2015-08-17 00:00:00",-1,0,0
373750,DinoSystem,7.99,"2015-06-25 00:00:00",-1,0,0
373770,LiEat,2.99,"2016-02-25 00:00:00",-1,0,0
373800,"Fantastic Pinball Thrills",4.99,"2015-06-26 00:00:00",-1,0,0
373810,"Hot Pinball Thrills",3.99,"2015-06-26 00:00:00",-1,0,0
373820,"Soccer Pinball Thrills",3.99,"2015-06-26 00:00:00",-1,0,0
373860,"Apothecarium: The Renaissance of Evil - Premium Edition",6.99,"2015-05-28 00:00:00",-1,0,0
373870,"Sister’s Secrecy: Arcanum Bloodlines - Premium Edition",6.99,"2015-05-28 00:00:00",-1,0,0
373880,"Fleeting Ages",9.99,"2016-05-02 00:00:00",-1,0,0
373890,"Web Designer 11 Premium",99.99,"2015-07-27 00:00:00",-1,0,0
373920,"Eisenhorn: XENOS",0,"2016-05-01 00:00:00",-1,0,0
373970,"Letter Quest: Grimm's Journey Remastered",7.99,"2015-08-05 00:00:00",-1,0,0
373990,Metrico+,0,"1970-01-01 00:00:00",-1,0,0
374010,"Sherlock Holmes Consulting Detective: The Case of the Mummy's Curse",2.99,"2015-06-08 00:00:00",-1,0,0
374040,"Portal Knights",14.99,"2016-02-25 00:00:00",-1,0,1
374050,"Infinium Strike",0,"2016-07-14 00:00:00",-1,0,0
374060,Stairs,12.99,"2015-09-28 00:00:00",65,0,0
374080,Falcon,6.99,"2016-01-08 00:00:00",-1,0,0
374090,"Winter Sports Trilogy Super Pack",6.99,"2015-09-10 00:00:00",-1,0,0
374120,"Fork Truck Challenge",7.99,"2015-07-24 00:00:00",-1,0,1
374140,"Gravity Core - Braintwisting Space Odyssey",9.99,"2015-07-01 00:00:00",-1,0,0
374150,"Concealed Intent",14.99,"2015-11-18 00:00:00",-1,0,1
374170,"Sniper Tactical",4.99,"2016-01-08 00:00:00",-1,0,0
374230,"Twin Robots",4.99,"2015-08-04 00:00:00",-1,0,0
374240,"Eternal Step",9.99,"2015-10-16 00:00:00",-1,0,0
374320,"DARK SOULS™ III",59.99,"2016-04-11 00:00:00",89,17,1
374380,"Revolution Under Siege Gold",24.99,"2015-07-02 00:00:00",-1,0,1
374400,VoiceBot,8.99,"2015-06-04 00:00:00",-1,0,0
374410,TransPlan,2.99,"2015-06-08 00:00:00",-1,0,0
374420,"Questria: Rise of the Robot Skullfaces",14.99,"2015-11-09 00:00:00",-1,0,0
374450,"Cheats 4 Hire",4.99,"2015-06-25 00:00:00",-1,0,0
374510,"The Last Dogma [Late Access]",6.99,"2015-06-30 00:00:00",-1,0,0
374620,S.O.R.S,9.99,"2016-03-04 00:00:00",-1,0,0
374630,Mactabilis,2.99,"2015-07-10 00:00:00",-1,0,1
374640,"March of Industry: Very Capitalist Factory Simulator Entertainments",9.99,"2015-10-07 00:00:00",-1,0,0
374670,"Ember Strike",0,"2016-05-01 00:00:00",-1,0,1
374680,"Tiki Galore",2.99,"2015-10-05 00:00:00",-1,0,1
374690,RigIT,8.99,"2015-10-01 00:00:00",-1,0,0
374780,Positron,0,"2016-05-02 00:00:00",-1,0,0
374830,"Defend The Highlands",9.99,"2015-11-06 00:00:00",-1,0,0
374900,"Agatha Christie - The ABC Murders",14.99,"2016-02-04 00:00:00",-1,0,0
374950,"ADventure Lib",1.99,"2015-08-04 00:00:00",-1,0,0
374970,"Golf Masters",0,"2016-08-23 00:00:00",-1,0,0
374990,"Orc Slayer",6.99,"2015-11-05 00:00:00",-1,0,0
375000,"Icarus-X: Tides of Fire",4.99,"2015-06-24 00:00:00",-1,0,0
375010,"Energy Balance",2.99,"2015-07-02 00:00:00",-1,0,0
375020,"Al Emmo's Postcards from Anozira",4.99,"2015-06-02 00:00:00",-1,0,0
375030,"Korwin The Game",1.99,"2015-10-01 00:00:00",-1,0,0
375040,"Death Tractor",3.99,"2015-10-29 00:00:00",-1,0,1
375090,"The Eigengrau Menagerie",2.99,"2015-06-04 00:00:00",-1,0,0
375120,"Super Star Path",3.99,"2015-06-22 00:00:00",-1,0,0
375130,"Tin Star",4.99,"2015-06-05 00:00:00",-1,0,0
375170,Gunpowder,6.99,"2015-07-08 00:00:00",76,0,0
375180,"Lunch Truck Tycoon",0.99,"2015-05-28 00:00:00",-1,0,0
375190,"VROOM: Aerie",5.99,"2015-06-24 00:00:00",-1,0,0
375200,"Sakura Fantasy Chapter 1",9.99,"2015-05-29 00:00:00",-1,17,0
375210,Unveil,14.99,"2016-04-19 00:00:00",-1,0,0
375220,Bitweb,0,"2015-06-03 00:00:00",-1,0,0
375230,"Warhammer 40,000 : Eternal Crusade",39.99,"2016-01-26 00:00:00",-1,0,1
375250,"Pizza Express",6.99,"2015-06-25 00:00:00",-1,0,0
375290,Superstatic,5.99,"2015-09-15 00:00:00",-1,0,0
375310,"Mighty Switch Force! Hose It Down!",2.99,"2015-06-04 00:00:00",-1,0,0
375320,Colortone,4.99,"2015-10-29 00:00:00",-1,0,0
375330,Butsbal,2.99,"2015-06-03 00:00:00",-1,0,1
375340,Omni,0,"1970-01-01 00:00:00",-1,0,0
375400,ICY,12.99,"2015-07-27 00:00:00",56,0,0
375420,"The Architect",2.99,"2015-06-04 00:00:00",-1,0,0
375430,"The Logomancer",4.99,"2015-08-04 00:00:00",-1,0,0
375460,"16bit Trader",2.99,"2015-06-04 00:00:00",-1,0,0
375480,Chronicon,9.99,"2015-07-28 00:00:00",-1,0,0
375510,"New kind of adventure",0.99,"2015-06-04 00:00:00",-1,0,0
375520,Taimumari,4.99,"2015-12-16 00:00:00",-1,0,0
375530,"Football Tactics",14.99,"2015-06-01 00:00:00",-1,0,1
375550,DungeonRift,9.99,"2015-07-01 00:00:00",-1,0,0
375580,"Three Days",0,"2016-05-01 00:00:00",-1,0,0
375600,"Air Brawl",0,"2015-11-05 00:00:00",-1,0,1
375620,CortexGear:AngryDroids,5.99,"2015-09-24 00:00:00",-1,0,1
375710,"The Adventures of Mr. Bobley",3.99,"2015-07-01 00:00:00",-1,0,0
375720,"Tuk Ruk",4.99,"2015-06-08 00:00:00",-1,0,0
375740,QUASAR,0,"1970-01-01 00:00:00",-1,0,1
375760,Volstead,2.99,"2015-06-25 00:00:00",-1,0,1
375770,"Quantum Conscience",4.99,"2015-06-09 00:00:00",-1,0,0
375790,"Build 'n Bump",2.99,"2015-07-22 00:00:00",-1,0,1
375810,"The Forgettable Dungeon",0,"1970-01-01 00:00:00",-1,0,1
375820,"Human Resource Machine",9.99,"2015-10-15 00:00:00",78,0,0
375840,"Rytmik Ultimate",17.99,"2015-12-10 00:00:00",-1,0,0
375850,"Island Defense",4.99,"2015-07-23 00:00:00",-1,0,0
375870,"SLIDE: platformer",9.99,"2015-07-16 00:00:00",-1,0,0
375900,"Trackmania® Turbo",39.99,"2016-03-24 00:00:00",-1,0,1
375910,"Anno 2205™",59.99,"2015-11-02 00:00:00",72,0,0
375930,"Trap Them",4.99,"2015-07-10 00:00:00",-1,0,0
375950,Viridi,0,"2015-08-19 00:00:00",46,0,0
375960,"Pro Evolution Soccer 2016",49.99,"2015-09-16 00:00:00",76,0,1
376110,"Black Island",2.99,"2015-10-14 00:00:00",-1,0,0
376120,"Assault Corps 2",2.99,"2015-07-15 00:00:00",-1,0,1
376130,Illuminascii,10.99,"2015-08-11 00:00:00",-1,0,0
376140,SAGA,0,"2015-08-04 00:00:00",61,0,1
376150,"Industry Transporters",9.99,"2015-08-31 00:00:00",-1,0,0
376160,"DNO Rasa's Journey",2.99,"2015-06-01 00:00:00",-1,0,0
376210,"The Isle",19.99,"2015-12-01 00:00:00",-1,0,1
376250,"Ground Breakers",9.99,"2015-12-07 00:00:00",-1,0,1
376300,"GUILTY GEAR Xrd -SIGN-",29.99,"2015-12-09 00:00:00",84,0,1
376310,"Otherland MMO",19.99,"2015-09-10 00:00:00",-1,0,0
376350,OVERGRAVITY,4.99,"2015-07-24 00:00:00",-1,0,1
376410,Acaratus,24.99,"2016-02-25 00:00:00",-1,0,1
376450,"Last Days of Old Earth",24.99,"2016-03-03 00:00:00",-1,0,1
376520,"Kelvin and the Infamous Machine",14.99,"2016-03-08 00:00:00",-1,0,0
376560,"Big Fish Legend",6.99,"2015-07-20 00:00:00",-1,0,0
376570,WildStar,0,"2016-05-07 20:16:00",82,0,1
376680,Splendor,9.99,"2015-09-17 00:00:00",-1,0,0
376730,Monument,3.99,"2015-06-05 00:00:00",-1,0,0
376750,"World War II GI",6.99,"2015-11-13 00:00:00",-1,0,0
376760,"Big Thinkers Kindergarten",6.99,"2015-08-18 00:00:00",-1,0,0
376770,"Big Thinkers 1st Grade",6.99,"2015-08-18 00:00:00",-1,0,0
376780,"Sherlock Holmes Consulting Detective: The Case of the Tin Soldier",2.99,"2015-06-08 00:00:00",-1,0,0
376790,"Sherlock Holmes Consulting Detective: The Case of the Mystified Murderess",2.99,"2015-06-08 00:00:00",-1,0,0
376870,"Minecraft: Story Mode - A Telltale Games Series",24.99,"2015-10-13 00:00:00",-1,0,0
376880,ASTROKILL,0,"2016-05-01 00:00:00",-1,0,0
376910,"Hot Guns",8.99,"2016-03-16 00:00:00",-1,0,0
376920,"Tiki Man",0.99,"2015-06-05 00:00:00",-1,0,0
376990,"Professor Teaches Windows 10",14.99,"2015-07-29 00:00:00",-1,0,0
377040,"Professor Teaches® Excel 2013 & 365",14.99,"2015-06-29 00:00:00",-1,0,0
377050,"Professor Teaches® Word 2013 & 365",14.99,"2015-06-29 00:00:00",-1,0,0
377070,Noctropolis,9.99,"2015-09-03 00:00:00",-1,0,0
377080,"Hatoful Boyfriend: Holiday Star",9.99,"2015-12-15 00:00:00",54,0,0
377100,UnderEarth,0,"1970-01-01 00:00:00",-1,0,0
377120,"Chronicle Keepers: The Dreaming Garden",4.99,"2015-06-11 00:00:00",-1,0,0
377130,"Guardians of the Forest",0,"1970-01-01 00:00:00",-1,0,1
377140,"Hide & Hold Out - H2o",17.99,"2016-04-09 00:00:00",-1,0,1
377150,"Tactical Genius",0,"2015-06-24 00:00:00",-1,0,1
377160,"Fallout 4",59.99,"2015-11-09 00:00:00",84,17,0
377190,"Pale Echoes",4.99,"2015-12-10 00:00:00",-1,0,0
377200,"Daemon Detective Gaiden",9.99,"2015-08-14 00:00:00",-1,0,0
377220,Deficis,14.99,"2015-07-30 00:00:00",-1,0,0
377250,Subaeria,12.99,"2015-09-22 00:00:00",-1,0,0
377280,"Alarameth TD™",6.99,"2015-06-23 00:00:00",-1,0,0
377290,"Biodrone Battle",1.99,"2015-07-16 00:00:00",-1,0,0
377310,"The Tower Of Elements",1.99,"2015-08-05 00:00:00",-1,0,0
377330,"Close Your Eyes",0,"2015-08-31 00:00:00",-1,0,0
377360,"Western Press",4.99,"2016-04-21 00:00:00",-1,0,1
377430,"Who Is Mike - A Visual Novel",0,"2015-09-29 00:00:00",-1,0,0
377450,"Lost Lands: Dark Overlord",6.99,"2015-06-26 00:00:00",-1,0,0
377460,"Chicken Invaders 3",4.99,"2015-06-08 00:00:00",-1,0,1
377470,ENKI,9.99,"2015-07-31 00:00:00",43,0,0
377480,"N.E.R.O.: Nothing Ever Remains Obscure",19.99,"2016-04-29 00:00:00",-1,0,0
377500,Prismatica,4.99,"2015-07-01 00:00:00",-1,0,0
377520,"Pike and Shot : Campaigns",39.99,"2015-08-13 00:00:00",-1,0,1
377530,"?????(Tale of Wuxia)",16.99,"2016-04-28 00:00:00",-1,0,0
377550,"Unfair Jousting Fair",4.99,"2015-09-03 00:00:00",-1,0,0
377570,"Space Drifters 2D",0.99,"2016-03-28 00:00:00",-1,0,0
377590,IRFaceRig,0,"2016-02-24 00:00:00",-1,0,0
377600,"Tcheco in the Castle of Lucio",0.99,"2015-06-22 00:00:00",-1,0,0
377660,"Blockwick 2",4.99,"2015-06-25 00:00:00",-1,0,0
377670,"G-senjou no Maou - The Devil on G-String",19.99,"2015-11-05 00:00:00",-1,17,0
377680,"Sakura Beach",9.99,"2015-08-14 00:00:00",-1,17,0
377690,"Starlight Vega",14.99,"2016-04-14 00:00:00",-1,17,0
377710,"Idol Magical Girl Chiru Chiru Michiru Part 1",19.99,"2015-07-29 00:00:00",-1,17,0
377720,"Idol Magical Girl Chiru Chiru Michiru Part 2",19.99,"2015-07-29 00:00:00",-1,17,0
377760,"Fox & Flock",1.99,"2015-06-09 00:00:00",-1,0,0
377840,"FINAL FANTASY IX",20.99,"2016-04-14 00:00:00",82,13,0
377860,Mushihimesama,19.99,"2015-11-12 00:00:00",86,0,0
377870,"DARIUSBURST Chronicle Saviours",49.99,"2015-12-03 00:00:00",-1,0,0
377880,"Eternal Destiny",9.99,"2016-04-21 00:00:00",-1,18,1
377890,"Blue Libra",7.99,"2015-07-27 00:00:00",-1,0,0
377900,"Empire TV Tycoon",9.99,"2015-10-20 00:00:00",-1,0,0
377940,Slam,3.99,"2015-07-20 00:00:00",-1,0,0
377970,"Void And Meddler",4.99,"2015-10-28 00:00:00",-1,0,0
377980,UNDEADS,2.99,"2015-10-30 00:00:00",-1,0,1
378020,Protocol,0.99,"2015-08-24 00:00:00",-1,0,1
378030,"Cardinal Quest 2",14.99,"2015-11-23 00:00:00",-1,0,0
378070,"Energy Hook",17.99,"2015-08-13 00:00:00",-1,0,0
378080,"Rack N Ruin",9.99,"2015-09-01 00:00:00",-1,0,0
378090,"Rebel Wings",4.99,"2016-01-05 00:00:00",-1,0,1
378100,Nyctophobia,1.99,"2015-08-25 00:00:00",-1,0,0
378110,"Hack RUN",4.99,"2015-06-17 00:00:00",-1,0,0
378120,"Football Manager 2016",49.99,"2015-11-12 00:00:00",81,0,1
378260,Fortify,4.99,"2016-04-08 00:00:00",-1,0,1
378270,Putrefaction,4.99,"2015-08-07 00:00:00",-1,17,0
378280,"Pump-Action Captain",0.99,"2015-08-20 00:00:00",-1,0,0
378300,"The Knobbly Crook: Chapter I - The Horse You Sailed In On",0,"2015-06-09 00:00:00",-1,0,0
378370,Nomad,0,"2015-06-26 00:00:00",-1,0,1
378390,"Production Inc.",19.99,"2015-12-31 00:00:00",-1,0,0
378410,"Don't Be Patchman",14.99,"2015-07-31 00:00:00",-1,0,0
378420,"Jurassic Island: The Dinosaur Zoo",3.99,"2015-11-23 00:00:00",-1,0,0
378450,"Robot Tsunami",9.99,"2016-01-07 00:00:00",-1,0,0
378480,"Badland Bandits",0,"2015-07-16 00:00:00",-1,0,1
378490,"Sunny Hillride",1.99,"2016-02-01 00:00:00",-1,0,0
378510,"Witches, Heroes and Magic",14.99,"2015-06-29 00:00:00",-1,0,0
378530,"Nature's Zombie Apocalypse",9.99,"2015-07-23 00:00:00",-1,0,0
378570,"Robo Miner",2.99,"2015-06-11 00:00:00",-1,0,0
378580,"Untamed: Life Of A Cougar",14.99,"2015-08-27 00:00:00",-1,0,0
378590,"Forest Warrior",3.99,"2015-06-25 00:00:00",-1,0,0
378610,Valley,0,"1970-01-01 00:00:00",-1,0,0
378630,"Shadows on the Vatican Act II: Wrath",6.99,"2015-10-26 00:00:00",-1,0,0
378660,"Blues and Bullets",4.99,"2015-07-22 00:00:00",73,0,0
378690,"Potions: A Curious Tale",0,"1970-01-01 00:00:00",-1,0,0
378720,"Thea: The Awakening",19.99,"2015-11-20 00:00:00",73,0,0
378750,"Sayonara Umihara Kawase",14.99,"2015-10-05 00:00:00",-1,0,0
378770,ESCHATOS,14.99,"2015-09-18 00:00:00",-1,0,0
378790,"Kagura Douchuuki",13.99,"2015-10-22 00:00:00",-1,0,0
378810,Steamroll,12.99,"2016-02-19 00:00:00",-1,0,0
378830,"The Princess' Heart",4.99,"2015-07-30 00:00:00",-1,0,0
378850,"Galagan's Island: Reprymian Rising",1.99,"2015-06-16 00:00:00",-1,0,0
378930,"Pesadelo - Regressão",5.99,"2016-02-10 00:00:00",-1,0,0
379210,Wayward,7.99,"2016-04-22 00:00:00",-1,0,0
379260,"Atlantic Quest Solitaire",4.99,"2015-06-22 00:00:00",-1,0,0
379290,"Sumo Revise",4.99,"2015-06-25 00:00:00",-1,0,1
379320,"Clandestinity of Elsie",4.99,"2015-07-08 00:00:00",-1,0,0
379340,Buggy,4.99,"2015-07-06 00:00:00",-1,0,0
379350,"Sol Divide",4.99,"2015-07-13 00:00:00",-1,0,0
379370,"Mobile Light Force (aka Gunbird)",4.99,"2015-07-17 00:00:00",-1,0,0
379380,ReLoaded,4.99,"2015-07-27 00:00:00",-1,0,0
